cnpj;nivel_atividade
04718185000125;MUITO BAIXO
04748123000166;MEDIO
04835324000109;MEDIO
04838701000821;MEDIO
04848455000112;ALTO
04974443000304;ALTO
04975888000139;ALTO
04997001000103;MEDIO
05099372000130;BAIXO
05206243000102;MEDIO
05211314000157;BAIXO
05249140000111;MEDIO
05306728000160;ALTO
05388542000105;ALTO
05677156000125;ALTO
05728868000126;MEDIO
05731227000201;MEDIO
05769585000122;MEDIO
05782987000167;BAIXO
05799312000120;ALTO
05843288000180;MEDIO
05931069000314;ALTO
05981737000156;ALTO
05991100000140;MEDIO
06068683000103;MEDIO
06155330000132;MEDIO
06212015000108;ALTO
06245620000177;MEDIO
06276888000176;ALTO
06306533000182;ALTO
06554299000102;ALTO
06821796000120;MEDIO
06889292000141;MUITO BAIXO
06951086000114;BAIXO
06963149000152;ALTO
06969778000190;MEDIO
06980986000190;ALTO
07118421000160;MEDIO
07151015000108;MEDIO
07206816000115;ALTO
07324805000130;MEDIO
07332341000103;BAIXO
07340605000847;MEDIO
07386922000128;MEDIO
07415333000120;MEDIO
07420901000181;MEDIO
07437016000105;ALTO
07594564000149;MEDIO
07623320000147;INATIVO
07689002000189;ALTO
07747419000150;MEDIO
07812854000111;MEDIO
07859304000158;ALTO
07882930000165;MEDIO
07963861000114;MEDIO
08023697000128;ALTO
08024904000169;MEDIO
08047556000145;ALTO
08116617000189;ALTO
08153523000180;BAIXO
08161949000185;ALTO
08172170000327;MEDIO
08260452000114;MEDIO
08336878000104;BAIXO
08364948000138;ALTO
08368976000204;MEDIO
08382372000131;BAIXO
08391613000370;MEDIO
08428387000274;MEDIO
08441160000420;ALTO
08447411000131;ALTO
08465998000454;BAIXO
08478425002913;MEDIO
08480683000133;BAIXO
08555838000153;ALTO
08810836000244;MUITO BAIXO
08831431000101;MEDIO
08891403000180;MEDIO
08914817000187;MEDIO
09035087000107;MEDIO
09071175000164;BAIXO
09136213000110;ALTO
09138250000167;MEDIO
09140453000198;MEDIO
09210458000492;ALTO
09243560000141;MUITO BAIXO
09299856000184;BAIXO
09344667000186;ALTO
09346601000125;ALTO
09376147000155;MEDIO
09379862000303;BAIXO
09444996000107;ALTO
09446228000184;MEDIO
09481602000182;MEDIO
09569481000125;MEDIO
09621974000167;MEDIO
09623575000135;ALTO
10225156000124;BAIXO
10287267000246;MEDIO
10312586000183;ALTO
10408897000140;MEDIO
10458713000157;BAIXO
10496409000102;ALTO
10548848000103;ALTO
10649330000166;MUITO BAIXO
10738313000103;ALTO
10764858000186;BAIXO
10843736000185;BAIXO
10867726000180;BAIXO
11067460000153;ALTO
11119159000146;MEDIO
11161029000171;ALTO
11183179000186;MEDIO
11229356000118;ALTO
11399926000118;ALTO
11400497000151;ALTO
11431617000269;BAIXO
11528372000101;ALTO
11539710000100;ALTO
11575477000200;MEDIO
11721921000160;ALTO
11725176000127;ALTO
12056459000196;MEDIO
12056960000152;MEDIO
12062456000165;MEDIO
12069916000187;MEDIO
12103037000396;BAIXO
12226638000124;ALTO
12268183000100;ALTO
12283737000148;MEDIO
12290347000103;MEDIO
12485617000123;MEDIO
12544871000155;MEDIO
12801418000187;MEDIO
12865745000100;BAIXO
12959632000247;ALTO
12989373000116;ALTO
13002002000161;BAIXO
13209084000110;MEDIO
13216207000492;MEDIO
13239483000123;BAIXO
13261949000197;ALTO
13297880000151;BAIXO
13380374000121;MEDIO
13403467000124;BAIXO
13511333000127;ALTO
13621072000106;ALTO
13691174000190;MUITO BAIXO
13710514000182;MEDIO
13784847000156;BAIXO
13819555000101;ALTO
13878736000290;MEDIO
13928300000187;ALTO
13961261000110;MEDIO
13984161000109;MEDIO
14009093000120;MEDIO
14053777000129;ALTO
14257721000196;BAIXO
14297446000134;MEDIO
14307313000100;ALTO
14355012000143;BAIXO
14372283000107;ALTO
14373697000150;MEDIO
14376217000105;ALTO
14434254000122;MEDIO
14435794000120;ALTO
14453707000168;MEDIO
14499478000112;MEDIO
14522439000199;ALTO
14615854000197;MEDIO
14814804000139;ALTO
14817642000192;MEDIO
15029463000153;MEDIO
15100608000165;BAIXO
15284205000547;""
15401215000191;MUITO BAIXO
15418467000123;MEDIO
15561963000131;MUITO BAIXO
15577819000193;ALTO
15591127000108;MEDIO
15615096000170;BAIXO
15620210000230;MEDIO
15647726000198;ALTO
15771120000160;MEDIO
15893217000145;ALTO
15930028000103;MEDIO
16670085000155;ALTO
16709720000160;ALTO
16757878000106;ALTO
16770680000162;ALTO
16808977000170;MEDIO
16824822000127;ALTO
16837336000143;MEDIO
16897240000170;ALTO
16911259000124;MEDIO
17183347000110;BAIXO
17214835000147;MEDIO
17331614000159;BAIXO
17389253000100;MEDIO
17420028000180;ALTO
17457404002589;ALTO
17534641000129;MEDIO
17586702000100;ALTO
17730641000102;ALTO
17733119000176;ALTO
17745624000130;MEDIO
17855050004574;MEDIO
17864680000194;BAIXO
17864963000136;ALTO
17901254000183;BAIXO
17933355000136;BAIXO
18075195000102;BAIXO
18097918000166;MEDIO
18114193000177;MEDIO
18129360000153;MEDIO
18174378000177;MEDIO
18182781000148;MEDIO
18304962000108;BAIXO
18387041000148;MEDIO
18441957000139;MEDIO
18442342000127;ALTO
18455851000194;ALTO
18461405000192;MEDIO
18527664000179;MEDIO
18618523000161;MUITO BAIXO
18639812000147;MEDIO
18716444000193;MEDIO
18858262000157;ALTO
18860081000165;ALTO
18880621000172;BAIXO
18895311000121;MEDIO
18932807000128;MEDIO
19165908000183;MEDIO
19183774000123;MEDIO
19371069000150;BAIXO
19384498000161;MEDIO
19387338000176;INATIVO
19454091000163;MEDIO
19535927000154;MEDIO
19585866000130;MEDIO
19605608000178;MEDIO
19616976000111;ALTO
19794430000150;MEDIO
19838894000111;MEDIO
19849285000168;ALTO
19899720000169;MEDIO
20013481000187;ALTO
20094394000100;ALTO
20138097000100;MEDIO
20148732000130;ALTO
20190703000137;ALTO
20298417000190;MEDIO
20371604000151;MEDIO
20373280000190;MEDIO
20443898000180;BAIXO
20497264000100;ALTO
20536773000102;MEDIO
20655836000131;MEDIO
20716264000153;ALTO
20757473000145;MEDIO
20759986000195;MEDIO
20779767000178;MEDIO
20863234000170;MEDIO
20879786000176;ALTO
20928141000186;MEDIO
20929599000150;ALTO
20934459000170;ALTO
20963689000167;MEDIO
20973604000121;INATIVO
21017382000136;BAIXO
21042345000188;ALTO
21044406000146;MEDIO
21284387000125;MEDIO
21314559000166;ALTO
21377596000113;MEDIO
21440908000196;ALTO
21460529000168;BAIXO
21505018000115;BAIXO
21550080000129;MUITO BAIXO
21560787000116;ALTO
21569426000130;MEDIO
21601093000180;ALTO
21832573000151;MEDIO
21980121000117;MEDIO
22030429000164;ALTO
22056421000177;BAIXO
22133328000119;MEDIO
22149146000136;ALTO
22168111000144;MEDIO
22451345000285;BAIXO
22457706000110;BAIXO
22460898000113;MEDIO
22545838000101;BAIXO
22656894000105;INATIVO
22703607000170;MEDIO
22812099000169;ALTO
22832305000100;ALTO
22929508000101;MEDIO
22967596000136;MEDIO
23016206000105;ALTO
23183732000160;ALTO
23226065000155;MEDIO
23229662000133;MEDIO
23363986000160;ALTO
23375356000105;MEDIO
23466129000195;MEDIO
23532636000180;MEDIO
23637096000107;MEDIO
23662077000122;INATIVO
23671392000116;MEDIO
23675202000139;MEDIO
23721864000106;MEDIO
23752855000174;MEDIO
23825546000187;ALTO
23846594000151;MEDIO
23869268000160;ALTO
23906872000119;MEDIO
23917276000134;ALTO
24069848000135;ALTO
24072242000159;MEDIO
24191127000101;ALTO
24248888000144;MEDIO
24262520000130;MEDIO
24350135000145;MEDIO
24453212000192;ALTO
24607388000151;MUITO BAIXO
24793742000180;MEDIO
24794305000180;MEDIO
24827344000137;ALTO
24869096000197;INATIVO
24962466000136;ALTO
25088452000106;MEDIO
25188936000119;MEDIO
25305427000129;MEDIO
25405558000188;ALTO
25525804000135;ALTO
25531242000132;MEDIO
25999414000105;MEDIO
26039579000190;MEDIO
26045918000140;ALTO
26072111000105;MUITO BAIXO
26118014000106;MUITO BAIXO
26198318000112;MEDIO
26202710000198;BAIXO
26214091000151;MEDIO
26460955000115;MEDIO
26480431000196;BAIXO
26587601000136;INATIVO
26693766000192;BAIXO
26762436000101;ALTO
26863666000167;MEDIO
26893830000189;MEDIO
26913440000123;MEDIO
26949387000110;MEDIO
26978418000161;ALTO
26996243000115;ALTO
27070407000141;BAIXO
27070848000143;MEDIO
27129785000153;ALTO
27150237000105;MEDIO
27285988000139;MEDIO
27346541000122;MEDIO
27348664000100;BAIXO
27403553000141;ALTO
27422072000183;ALTO
27435100000105;ALTO
27447533000172;BAIXO
27473836000160;MEDIO
27519028000196;MEDIO
27541927000195;MEDIO
27723695000196;MEDIO
27746913000108;MEDIO
27751780000168;ALTO
27761886000142;MEDIO
27784461000159;ALTO
27800753000138;MEDIO
27804708000151;ALTO
27986739000170;MEDIO
27997000000164;MEDIO
28036490000103;BAIXO
28108020000108;MEDIO
28136854000119;MEDIO
28153538000155;ALTO
28244046000175;BAIXO
28563681000115;MEDIO
28594374000100;MEDIO
28679128000142;MEDIO
28705626000112;MEDIO
28731489000190;MEDIO
28805095000130;BAIXO
28818906000137;MEDIO
28873598000142;MEDIO
28917167000130;MEDIO
28927826000110;MEDIO
28951302000164;ALTO
28984146000138;BAIXO
29019823000140;MEDIO
29049807000109;MEDIO
29087133000200;ALTO
29137567000196;BAIXO
29172370000198;MEDIO
29251364000126;MEDIO
29263513000177;ALTO
29337436000152;MEDIO
29358124000125;MUITO BAIXO
29421961000151;MUITO BAIXO
29456180000100;MEDIO
29464497000180;MEDIO
29490319000124;INATIVO
29518646000147;MEDIO
29577148000175;MEDIO
29577634000193;ALTO
29578815000134;MEDIO
29623312000133;MEDIO
29631872000130;MEDIO
29686752000130;ALTO
29692176000133;ALTO
29745344000101;MEDIO
29931258000193;MEDIO
30016366000110;ALTO
30046573000117;MEDIO
30091259000156;MEDIO
30123502000170;MEDIO
30220331000106;MUITO BAIXO
30327666000110;MEDIO
30385340000149;MEDIO
30400781000172;MEDIO
30403683000199;MEDIO
30409176000162;INATIVO
30423755000160;MEDIO
30453547000103;MEDIO
30464500000145;MEDIO
30501282000171;ALTO
30505490000149;MEDIO
30549019000152;MEDIO
30559398000161;ALTO
30576297000107;ALTO
30614027000135;MEDIO
30639550000116;BAIXO
30661374000119;MEDIO
30664867000102;BAIXO
30688695000107;BAIXO
30734576000143;ALTO
30738757000148;MEDIO
30780455000138;MEDIO
30798950000174;MEDIO
30803106000194;INATIVO
30879162000102;BAIXO
30895687000131;MEDIO
30993378000102;ALTO
30995431000104;BAIXO
31131114000102;ALTO
31153953000113;ALTO
31191061000107;MEDIO
31310012000146;MEDIO
31324733000105;MEDIO
31424263000151;MEDIO
31434119000104;ALTO
31509613000182;MUITO BAIXO
31573141000127;ALTO
31621423000152;ALTO
31649272000140;BAIXO
31723993000153;MEDIO
31775755000191;MEDIO
31786752000153;BAIXO
31812994000174;BAIXO
31863085000165;MEDIO
31884855000156;BAIXO
31969423000148;MEDIO
31984155000133;MEDIO
32022184000187;MEDIO
32087287000125;ALTO
32162999000161;BAIXO
32179586000190;MEDIO
32197189000140;ALTO
32203089000180;MEDIO
32215810000151;MEDIO
32238310000135;ALTO
32264782000162;MEDIO
32280667000181;MEDIO
32375683000158;ALTO
32387801000148;MEDIO
32390626000148;MEDIO
32448756000194;MEDIO
32511201000140;MEDIO
32528609000124;MUITO BAIXO
32537843000118;MEDIO
32572719000193;ALTO
32589382000127;MEDIO
32653692000163;MEDIO
32709331000191;ALTO
32837300000116;ALTO
32901746002700;MEDIO
32914488000159;BAIXO
32954995000116;MEDIO
32966746000140;MEDIO
32970028000148;MEDIO
32997163000187;MEDIO
33007249000188;MEDIO
33091769000111;MUITO BAIXO
33102476000192;ALTO
33171706000175;MEDIO
33363357000193;MEDIO
33376006000117;MEDIO
33409667000100;MEDIO
33411606000179;MEDIO
33412665000161;ALTO
33459877000102;MEDIO
33467572000134;ALTO
33496946000140;BAIXO
33517911000140;MEDIO
33550971000164;ALTO
33563092000177;BAIXO
33597351000180;MUITO BAIXO
33646688000130;ALTO
33727051000179;ALTO
33741344000100;MEDIO
33759284000153;BAIXO
33790951000160;MEDIO
33831001000137;MEDIO
33862945000171;MEDIO
34151100004551;MEDIO
34205698000101;INATIVO
34216616000116;MEDIO
34275825000130;MEDIO
34276132000162;MEDIO
34302200000110;MEDIO
34317755000136;MEDIO
34321354000150;BAIXO
34349196000146;MEDIO
34349229000158;MEDIO
34353654001001;""
34377818000140;ALTO
34393529000134;ALTO
34421369000190;ALTO
34544268000106;MEDIO
34621869000175;MEDIO
34644657000103;MEDIO
34672046000179;MEDIO
34681998000159;ALTO
34686737000121;ALTO
34698005000151;MEDIO
34698015000197;MEDIO
34723745000109;MEDIO
34770197000160;ALTO
34795029000129;BAIXO
34848635000165;ALTO
34909716000128;MEDIO
34936681000116;MEDIO
34939947000184;MEDIO
34945101000157;MEDIO
34989644000176;MEDIO
35006104000198;MEDIO
35069014000146;BAIXO
35093099000106;MEDIO
35148960000188;MEDIO
35177489000156;MEDIO
35192495000182;ALTO
35198858000197;ALTO
35291253000146;MEDIO
35318350000185;MEDIO
35322848000111;ALTO
35381393000105;ALTO
35382231000191;BAIXO
35406490000105;MEDIO
35419540000199;ALTO
35426182000141;MEDIO
35434636000126;ALTO
35458580000140;MEDIO
35470099000170;BAIXO
35475429000110;ALTO
35477398000136;MEDIO
35566332000112;MEDIO
35598047000183;INATIVO
35626651000176;ALTO
35633645000146;MEDIO
35699535000187;MEDIO
35703645000175;BAIXO
35708079000194;MEDIO
35755746000190;MEDIO
35759197000121;MEDIO
35765470000120;MEDIO
35784217000114;BAIXO
35784934000146;MEDIO
35807944000150;INATIVO
35808049000150;MEDIO
35840196000107;BAIXO
35842283000101;MEDIO
35948732000192;BAIXO
35955454000109;MEDIO
35980123000110;MEDIO
36040563000150;ALTO
36107074000179;BAIXO
36145360000129;MEDIO
36169697000176;MEDIO
36172713000180;MEDIO
36176598000111;MEDIO
36256059000192;MEDIO
36299716000189;MEDIO
36387971000183;MEDIO
36415446000205;MEDIO
36418734000132;MEDIO
36440391000102;MEDIO
36456870000117;BAIXO
36482231000126;MEDIO
36526974000150;MEDIO
36603085000140;MEDIO
36639505000148;MEDIO
36678287000150;MEDIO
36739576000112;BAIXO
36761208000413;MEDIO
36846218000109;MEDIO
36852577000179;ALTO
36859876000135;ALTO
36876599000179;MEDIO
36938495000141;MEDIO
36971669000178;MEDIO
37077130000132;MEDIO
37084521000184;ALTO
37085054000107;MEDIO
37114704000103;MEDIO
37210854000102;MEDIO
37227349000170;MEDIO
37237826000189;MEDIO
37260202000182;MEDIO
37332107000147;MEDIO
37361172000109;MEDIO
37447946000100;ALTO
37456913000127;ALTO
37469699000143;MEDIO
37500278000138;ALTO
37501629000125;MEDIO
37556831000154;BAIXO
37560237000137;MEDIO
37569924000113;MEDIO
37579007000110;ALTO
37615251000190;ALTO
37636270000101;MUITO BAIXO
37697702000186;ALTO
37729920000155;MEDIO
37732958000187;MEDIO
37790747000109;MEDIO
37823477000187;MUITO BAIXO
37848141000179;MEDIO
37871959000102;MEDIO
37884231000115;MEDIO
37887575000188;MEDIO
37890271000170;ALTO
37893927000108;MEDIO
37909980000150;MEDIO
37914326000134;MEDIO
37943060000158;ALTO
37959602000180;ALTO
37999578000103;MEDIO
38056924000182;MEDIO
38098498000140;ALTO
38187877000106;MEDIO
38191322000138;ALTO
38218540000119;MEDIO
38245345000188;MEDIO
38265345000140;MEDIO
38338450000161;MEDIO
38353745000107;MEDIO
38361771000187;MEDIO
38406558000144;MEDIO
38468415000167;ALTO
38490701000129;MEDIO
38529666000104;MEDIO
38628023000118;MEDIO
38653733000106;MEDIO
38825874000150;MEDIO
38828004000135;MEDIO
38903577000186;MEDIO
38903578000120;MUITO BAIXO
39286005000168;ALTO
39326305000123;BAIXO
39416842000164;MEDIO
39447115000164;MEDIO
39455115000106;ALTO
39500025000190;MEDIO
39533530000130;ALTO
39584365000146;MEDIO
39585726000179;BAIXO
39608048000112;MEDIO
39615620000170;MEDIO
39622793000116;MEDIO
39633734000143;MEDIO
39744324000170;BAIXO
39784823000190;ALTO
39798424000189;ALTO
39900127000100;ALTO
39902378000116;ALTO
40063987000108;MEDIO
40070388000111;MEDIO
40077780000192;MEDIO
40157409000130;MEDIO
40176049000114;MEDIO
40184377000162;MEDIO
40210967000112;BAIXO
40274461000177;ALTO
40333927000168;MEDIO
40336572000160;MEDIO
40338862000143;MEDIO
40342069000118;ALTO
40352998000108;MEDIO
40358666000130;MEDIO
40360884000100;ALTO
40374170000150;MEDIO
40383816000166;MEDIO
40424754000193;MEDIO
40455661000126;BAIXO
40466511000118;ALTO
40474127000167;MEDIO
40479567000107;MEDIO
40575117000118;MEDIO
40603131000188;BAIXO
40657740000110;MEDIO
40675073000106;MEDIO
40725783000195;MEDIO
40732776000110;MEDIO
40756918000180;MUITO BAIXO
40761830000156;MEDIO
40788618000182;MEDIO
40800845000186;MEDIO
40819527000167;MEDIO
40834222000124;MEDIO
40862068000102;MEDIO
40973322000131;ALTO
41020899000191;ALTO
41097591000144;MEDIO
41098835000103;MEDIO
41102338000131;MEDIO
41167272000168;BAIXO
41206993000130;MEDIO
41242743000155;ALTO
41268225000100;MEDIO
41275335000108;MEDIO
41417590000130;ALTO
41434880000191;MEDIO
41447698000175;MEDIO
41448022000104;MEDIO
41535539000122;MEDIO
41553791000164;MEDIO
41556397000180;MEDIO
41563178000128;MEDIO
41580908000107;MEDIO
41629663000157;ALTO
41632020000162;MEDIO
41654735000116;ALTO
41728793000147;MEDIO
41729516000159;ALTO
41768563000101;BAIXO
41800250000193;ALTO
41800735000187;ALTO
41855356000194;MEDIO
41866742000181;BAIXO
41876596000175;ALTO
41894011000140;BAIXO
41924797000109;ALTO
41935474000102;ALTO
42040843000161;MEDIO
42055581000290;""
42080765000129;MEDIO
42091888000165;MEDIO
42103023000171;MEDIO
42220402000141;MEDIO
42241892000162;MEDIO
42285118000153;MEDIO
42326610000120;BAIXO
42381784000195;ALTO
42516207000163;ALTO
42551478000230;MEDIO
42569242000140;BAIXO
42582831000169;MEDIO
42614744000146;ALTO
42646672000119;ALTO
42651285000170;MEDIO
42661866000193;BAIXO
42680493000106;MEDIO
42689981000176;MEDIO
42735272000180;MEDIO
42738423000153;MEDIO
42771949000135;ALTO
42775386000153;ALTO
42793823000161;MEDIO
42851627000104;MEDIO
42863196000198;ALTO
42867027000126;MEDIO
42875660000166;MEDIO
42893590000179;MUITO BAIXO
42943223000132;MEDIO
42948879000148;MEDIO
42977650000131;MEDIO
42993374000103;ALTO
43027620000127;MEDIO
43067816000145;ALTO
43089764000108;MEDIO
43120918000187;ALTO
43139696000144;MEDIO
43152809000141;MEDIO
43156201000195;ALTO
43169120000120;MEDIO
43237894000140;MEDIO
43256590000120;ALTO
43331536000100;MEDIO
43423213000139;ALTO
43455979000103;ALTO
43488320000145;ALTO
43505954000169;MEDIO
43579604000147;MEDIO
43646149000155;ALTO
43646896000193;BAIXO
43659254000129;ALTO
43698986000128;MEDIO
43721517000182;MEDIO
43722047000171;ALTO
43727796000191;ALTO
43797930000120;ALTO
43804230000116;ALTO
43807352000166;MEDIO
43830730000122;MEDIO
43838795000114;MEDIO
43874482000111;BAIXO
43915298000172;MEDIO
43916819000106;MEDIO
43966107000100;MEDIO
43970111000133;MEDIO
43985881000150;MEDIO
44024437000130;ALTO
44058946000184;ALTO
44064779000184;ALTO
44104523000153;MEDIO
44110709000115;BAIXO
44152849000156;ALTO
44183939000104;MEDIO
44357643000162;MEDIO
44364437000180;MEDIO
44399853000113;MEDIO
44400558000130;ALTO
44400636000104;ALTO
44428686000191;MEDIO
44497066000104;MEDIO
44498508000137;BAIXO
44530883000117;ALTO
44561035000175;ALTO
44578534000175;MEDIO
44641364000126;MEDIO
44654248000141;MEDIO
44675310000181;MEDIO
44680480000154;MEDIO
44687088000137;MEDIO
44692843000171;MEDIO
44741708000179;MEDIO
44753276000116;MEDIO
44781365000176;MEDIO
44799717000110;MEDIO
44806192000101;ALTO
44830143000104;ALTO
44833120000145;ALTO
44872200000100;ALTO
44901001000182;MEDIO
44918247000167;MEDIO
44964312000190;MEDIO
45034649000161;ALTO
45085512000136;BAIXO
45115595000169;MEDIO
45125120000153;BAIXO
45169549000142;MEDIO
45199210000199;MEDIO
45235155000145;MEDIO
45237892000187;MEDIO
45248986000151;ALTO
45269762000126;BAIXO
45296768000192;BAIXO
45299986000180;MEDIO
45308196000114;MEDIO
45323319000196;ALTO
45351924000170;BAIXO
45367218000117;MEDIO
45403171000108;MEDIO
45418406000127;ALTO
45434121000180;MEDIO
45491531000162;MEDIO
45503837000191;BAIXO
45543878000101;MUITO BAIXO
45548270000170;MEDIO
45592444000100;MEDIO
45592484000143;MEDIO
45602493000178;MEDIO
45603001000169;ALTO
45609114000171;ALTO
45612505000145;ALTO
45644024000111;MEDIO
45659217000146;""
45683004000150;""
45715518000140;""
45735189000107;""
45743367000133;""
45752414000105;""
45754245000142;""
45782868000129;""
45812586000127;""
45818364000111;""
45825654000192;""
45831996000115;""
45868974000120;""
45879612000134;""
45893455000111;""
45893747000154;""
45914123000176;""
45949941000104;""
45951239000185;""
45955380000156;""
45955613000110;""
45967018000103;""
46018470000183;""
46034075000194;""
46048405000109;""
46063196000164;""
46064635000153;""
46085802000142;""
46114416000131;""
46146722000150;""
46148364000114;""
46153578000189;""
46172733000104;""
46214891000180;""
46232170000100;""
46242110000160;""
46257433000128;""
46304738000143;""
46306399000134;""
46399389000190;""
46418241000156;""
46428506000105;""
46432939000126;""
46466159000105;""
46485641000184;""
46502261000100;""
46509633000120;""
46515985000199;""
46518844000120;""
46521697000147;""
46548504000141;""
46551215000100;""
46556192000118;""
46593846000183;""
46599400000166;""
46605609000195;""
46621782000187;""
46642461000169;""
46685288000186;""
46687286000126;""
46691683000171;""
46711499000146;""
