cnpj;empresa_porte
20272163000130;MEI
20352465000119;MEI
20412769000124;MICRO
20662160000103;MEI
20703552000173;MICRO
20734494000226;PEQUENA
20734719000163;MEI
20866097000127;MEI
20868315000162;MICRO
20878074000132;MEI
20976390000147;MICRO
21112549000148;MEI
21134923000106;MICRO
21158372000110;MICRO
21285420000131;PEQUENA
21289391000186;MICRO
21349848000109;MEI
21380081000172;MEI
21385807000160;MEI
21434713000133;MEI
21440667000185;MICRO
21499070000106;MEI
21521351000118;PEQUENA
21556175000150;MICRO
21560022000267;PEQUENA
21584053000177;PEQUENA
21707401000156;MEI
21708513000121;MEI
21716495000120;MICRO
21727727000145;PEQUENA
21835633000190;MEI
21880515000101;PEQUENA
22015708000159;MICRO
22041932000115;PEQUENA
22161355000103;MEI
22184752000192;MEI
22261722000132;MEI
22298279000174;MEI
22348754000170;MEI
22400614000101;PEQUENA
22459073000189;PEQUENA
22462621000120;MEI
22516851000124;MEI
22523643000152;PEQUENA
22586356000191;MEI
22614767000143;MEI
22647228000100;MICRO
22666743000138;MEI
22669522000113;MEI
22884009000145;MEI
22884527000169;MICRO
22911490000110;MEI
22940205000190;MEI
22999277000102;MEI
23019385000134;MICRO
23090308000170;MEI
23197057000128;MEI
23263594000552;PEQUENA
23353362000161;MEI
23364346000174;MEI
23365172000164;MICRO
23459947000160;PEQUENA
23719858000106;MEI
23745420000100;MEI
23771006000168;MICRO
23788960000163;MICRO
23790425000147;MICRO
23805061000121;MICRO
23808557000159;MICRO
23840181000160;MEI
23840951000174;MEI
23895624000110;PEQUENA
23919190000140;MEI
23988152000140;MEI
24046802000109;MEI
24082236000182;GRANDE
24359847000125;MEI
24443247000140;PEQUENA
24564960000142;MEI
24568809000182;MEI
24641043000114;MEI
24653965000141;PEQUENA
24689750000180;MICRO
24769536000134;MEI
24825122000185;PEQUENA
24827716000125;MICRO
24843332000104;MICRO
24999951000184;MICRO
25030697000174;MEI
25069181000133;MEI
25071725000100;MEI
25107548000166;MICRO
25216304000111;MICRO
25247210000290;MICRO
25270586000135;MEI
25401273000179;PEQUENA
26024454000196;MEI
26027209000132;MEI
26069071000134;MICRO
26075727000121;MEI
26355557000139;MEI
26413376000111;MICRO
26442121000187;MEI
26634774000168;MICRO
26717350000167;MEI
26750256000100;MEI
26762275000156;MEI
26763898000143;PEQUENA
26767940000102;MEI
26781641000114;PEQUENA
26839526000153;MEI
26860282000190;MEI
26865970000143;MICRO
26867341000152;MICRO
26869874000173;MEI
26875504000149;MEI
26911022000105;MEI
26931270000100;MEI
26963977000106;MEI
26969475000184;PEQUENA
26973201000169;MEI
27059192000168;PEQUENA
27071950002883;PEQUENA
27090060000107;MEI
27149026000152;MEDIA
27160468000108;MICRO
27248127000180;MEI
27272325000180;MICRO
27277154000181;MEI
27297948000107;MICRO
27301148000112;MEI
27304976000104;MICRO
27333199000126;MEI
27353665000135;MEI
27358469000153;MICRO
27404762000100;MICRO
27409592000156;MEI
27438437000168;MEI
27446282000101;MICRO
27520728000109;MICRO
27522077000188;MICRO
27572750000194;MEI
27585284000181;MEI
27707386000122;MEI
27745366000146;MEI
27798414000164;PEQUENA
27868260000130;MEI
28000740000147;MICRO
28006969000199;MEI
28021477000172;MEI
28028555000160;MICRO
28087240000194;MEI
28129798000195;MICRO
28200526000134;MEI
28326925000146;MEI
28349191000110;MEI
28362169000100;MEI
28382825000137;MICRO
28408056000107;MEI
28410191000189;MEI
28575112000190;MICRO
28584039000112;MEI
28665821000166;MEI
28666387000139;MEI
28688417000108;MEI
28689330000155;MEI
28735437000192;MEI
28767314000133;MEI
28787754000152;PEQUENA
28789637000128;MEI
28806950000127;MICRO
28818315000160;PEQUENA
28916193000144;MEI
28973273000131;MEI
29027445000147;MEI
29097950000168;MEI
29140503000144;MICRO
29166668000195;MEDIA
29173568000196;MEI
29232902000135;PEQUENA
29325207000118;MEI
29373325000100;MEI
29407534000119;MEI
29495184000190;MEI
29534476000194;MEDIA
29597500000134;MEI
29671728000127;MEI
29692561000180;MEI
29774707000137;PEQUENA
29780689000104;MEI
29787518000107;MEDIA
29832670000156;MEI
29855746000169;MEI
29861035000105;MEI
29870580000150;MEI
29871075000120;MEI
29942185000135;MICRO
29972862000168;PEQUENA
30040742000101;PEQUENA
30070852000116;MEI
30084346000186;MICRO
30163239000143;MICRO
30166239000105;PEQUENA
30184713000113;MEI
30245565000108;MEI
30252859005207;GRANDE
30347335000141;MICRO
30540991000166;GRANDE
30548605000182;MICRO
30560107000155;PEQUENA
30617097000147;MEI
30638646000160;MEI
30657046000149;MEI
30744307000168;MEI
30787633000152;MEI
30851967000148;MEI
30870698000167;PEQUENA
30955178000157;MEI
30982204000136;MEI
31005839000146;MICRO
31013129000168;MEI
31047330000166;MICRO
31071361000152;MEI
31102141000149;MEI
31107985000182;MEI
31128034000190;MEI
31147360000144;PEQUENA
31158032000143;MEI
31162595000105;MEI
31167667000107;MEI
31218394000182;MEI
31240028000120;MICRO
31252684000142;MICRO
31294523000111;MICRO
31352026000122;MICRO
31354196000146;MEI
31426439000104;MEI
31466156000196;MEI
31571910000158;MEI
31575701000182;MEI
31583926000180;MICRO
31651170000160;MICRO
31679357000171;PEQUENA
31719665000183;MICRO
31794815000113;MEI
31811580000120;MICRO
31835371000117;MEI
31875480000168;MICRO
32010033000109;MEI
32041918000175;PEQUENA
32043459000169;PEQUENA
32078777000165;MICRO
32247082000160;MICRO
32249833000187;MICRO
32336712000172;MICRO
32376650000122;MEI
32423356000124;MEI
32435859000209;PEQUENA
32498696000114;MEI
32504649000136;PEQUENA
32549774000162;PEQUENA
32558716000103;MEI
32593019000185;MEI
32602188000134;MEI
32632001000145;MEI
32653022000147;MEI
32712761000162;MEI
32725713000109;MEI
32811740000102;MICRO
32829092000103;MEI
32883684000103;MEI
32911601000142;MICRO
32958871000109;MEI
32996589000116;PEQUENA
33020883000150;MEI
33050071000158;GRANDE
33318957000130;MICRO
33354679000176;MICRO
33410279000130;MEI
33412081000196;GRANDE
33451158000137;MEI
33621231000171;MEI
33668383000120;MEI
33736864000125;MICRO
33752321000100;MICRO
33761604000100;MEI
33786702000100;PEQUENA
33805095000170;MEI
33865285000182;MEI
33946105000197;MICRO
33985014000241;MICRO
34028316319606;MICRO
34042669000168;MEI
34048121000125;MICRO
34061641000178;MICRO
34092166000105;MEI
34103256000146;MEI
34105728000108;MICRO
34115101000120;MEI
34124103000185;MEI
34159413000135;MICRO
34209725000106;MEI
34218169000134;MEI
34238974000120;MEI
34239605000151;MEI
34290735000119;MEI
34326151000156;MEI
34343592000166;MEI
34369141000106;MEDIA
34484273000170;MICRO
34492046000197;MEI
34725790000194;MEI
34751595000139;MEI
34765564000137;MEI
34774728000192;MEI
34800589000124;MEI
34807972000104;MICRO
34809233000151;MEI
34819484000117;MICRO
34918831000169;MEI
34941169000168;PEQUENA
34984139000139;MEI
35098427000159;MEI
35108107000132;MEI
35115426000175;MEI
35167109000100;MEI
35180970000109;MEI
35208262000120;MEI
35320297000157;MEI
35410856000110;MEI
35503851000131;MICRO
35548724000159;MICRO
35563761000136;PEQUENA
35566761000190;MEI
35584032000166;MEI
35626768000150;PEQUENA
35726753000163;MICRO
35755272000186;MICRO
35828707000175;MEI
35895644000170;MEI
35903691000118;MEI
35918392000157;MEI
35988410000177;MEI
36042693000122;MEI
36113931000143;MEI
36129809000165;MEI
36233236000115;MEI
36320857000136;MEI
36364630000192;MEI
36389034000167;MEI
36438363000150;MEI
36439070000198;MEI
36440160000107;MICRO
36458046000104;MEI
36475204000126;MEI
36501988000110;MEI
36597632000121;MEI
36603633000131;MEI
36606230000146;MEI
36674100000140;MICRO
36686572000113;MEI
36781586000116;MEI
36794753000163;MEI
36799145000141;MEI
36807705000162;MEI
36811589000155;MEI
36861000000123;PEQUENA
36862569000103;MEI
36885220000197;MEI
36937188000146;MEI
36960860000114;MEI
36992233000165;MEI
36992866000173;PEQUENA
37015718000161;MEI
37022198000114;MEI
37111943000100;MEI
37132710000185;MEI
37159729000115;MEI
37188078000191;MEI
37235867000136;MEI
37325258000178;MEI
37329896000167;MEI
37404082000140;MEI
37438077000158;MEI
37525536000130;MEI
37551359000167;MEI
37663076000107;GRANDE
37670515000109;MEI
37716551000166;MEI
37716575000115;MEI
37745954000133;MEI
37850100000117;MICRO
37851775000180;MEI
37863657000192;MICRO
37866354000123;MEI
37867882000105;GRANDE
37898857000180;MICRO
37932072000187;MEI
37938510000114;MEI
37967284000108;MEI
37979018000197;MEI
38034224000197;MICRO
38054634000108;MEI
38096036000193;MEI
38150186000138;MEI
38169052000169;PEQUENA
38176323000103;MEI
38197162000134;MEI
38203703000190;MEI
38268691000262;PEQUENA
38311876000121;MEI
38371865000137;MEI
38401754000126;MEI
38459569000192;MEI
38477909000108;MICRO
38479110000150;MEI
38482604000194;MEI
38924611000107;MEI
39143308000121;MEI
39389733000103;MEI
39391202000147;MEI
39412492000168;PEQUENA
39474894000197;MEI
39485835000114;PEQUENA
39487925000144;MEI
39505853000110;MEI
39511972000186;MICRO
39514311000104;MEI
39528456000164;MEI
39539026000148;MEI
39551633000123;MEI
39594476000133;MEI
39617972000165;PEQUENA
39648542000100;MEI
39703041000180;MICRO
39814386000100;MEI
39839917000110;MEI
39882062000100;MEI
39883507000176;MEI
39895226000133;MEI
39910512000120;MEI
39942754000104;MICRO
39950892000127;MEI
39967669000192;MEI
39975018000144;PEQUENA
39982609000149;PEQUENA
40044369000110;MEI
40047734000140;MEI
40053791000132;MEI
40058684000105;MEI
40066471000117;MEI
40069394000159;MICRO
40082518000136;MEI
40137281000143;MEI
40137363000198;MEI
40207850000180;MEI
40214107000157;MEI
40221398000100;MEI
40243335000155;MEI
40278038000145;PEQUENA
40329669000146;MEI
40362396000131;MEI
40391199000140;MICRO
40391719000115;MEI
40406275000144;MEI
40427674000191;MEI
40446075000115;MEI
40476524000178;MEI
40479142000106;MEI
40531114000182;MICRO
40580572000101;MEI
40589341000169;MEI
40599122000160;MEI
40621977000140;GRANDE
40648045000191;MICRO
40671904000163;MEI
40678036000143;MEI
40697398000181;MICRO
40716485000139;MEI
40716558000192;PEQUENA
40744461000193;MEI
40832572000151;GRANDE
40841589000175;MEI
40912265000180;MEI
40916519000139;GRANDE
40926310000156;MEI
40954057000144;MICRO
40967405000118;MEI
40970176000190;MEI
40971738000110;MEI
41002537000178;MICRO
41011989000116;MEI
41052014000136;MICRO
41057491000194;MEI
41058004000108;MEI
41067388000125;MICRO
41074886000103;MEI
41087080000141;MEI
41113404000179;MEI
41157020000158;MICRO
41214822000152;MEI
41315554000165;MEI
41320827000160;MEI
41329125000147;MEI
41384420000104;MEI
41385499000180;MICRO
41386920000177;MEI
41414658000127;MEI
41417776000199;MEI
41440257000141;MEI
41461116000105;MEI
41491710000149;MEI
41494475000169;MEI
41564512000168;MEI
41585262000142;MEI
41588045000106;MEI
41625226000165;MEI
41681409000106;MICRO
41691224000174;MEI
41695629000180;MICRO
41736122000128;MEI
41755864000109;MEI
41764346000143;MEI
41766787000184;MICRO
41770112000109;MEI
41792617000174;MEI
41817022000126;MICRO
41878092000194;MICRO
41891255000179;MEI
41893906000160;MEI
41912250000185;MEI
41930340000107;MICRO
41968301000190;MEI
42080807000121;MEI
42113232000104;MEI
42150391000170;GRANDE
42240243000147;MICRO
42245086000162;MEI
42340179000176;MEI
42340369000193;MEI
42345697000182;MICRO
42346597000170;MEI
42363437000130;MEI
42380226000105;MEI
42428489000147;PEQUENA
42447843000180;MEI
42485366000148;MEI
42497630000163;MICRO
42505079000152;MEI
42512785000121;MICRO
42533610000109;MEI
42599344000109;MEI
42607316000196;MEI
42628590000141;MICRO
42654500000197;MEI
42656480000193;PEQUENA
42696867000173;MEI
42707427000174;MEI
42728541000180;MEI
42736598000121;MEI
42740567000144;MEI
42744329000107;MEI
42744395000187;MEI
42755576000109;MICRO
42766252000176;MEI
42824549000140;MEI
42906293000110;MEI
42909447000128;MEI
42915922000179;MEI
42935749000170;MICRO
42960994000138;MEI
42970804000163;MEI
43074398000113;MEI
43110866000168;MEI
43111994000126;MEI
43120758000176;MEI
43187609000124;MEI
43302898000165;MEI
43317362000113;MEI
43372162000163;MEI
43434490000147;MICRO
43448602000119;MEI
43470988000165;GRANDE
43479446000153;MEI
43482163000160;MEI
43519239000185;MEI
43526125000162;MEI
43545780000168;MEI
43549915000163;MEI
43585446000138;MEI
43644114000187;MEI
43678381000175;MEI
43740320000190;MEI
43809735000173;MEI
43826369000160;MICRO
43941989000140;MEI
43948522000122;MEI
43975728000141;MICRO
43981472000185;MEI
43989674000173;MEI
43997010000156;MICRO
44003084000192;MEI
44024270000108;MICRO
44072237000153;MEI
44110225000176;MEI
44151265000166;MEI
44154762000118;MICRO
44181954000113;MICRO
44202230000109;MEI
44212913000147;MEI
44271414000120;PEQUENA
44309251000470;PEQUENA
44386567000113;MEI
44409007000137;MICRO
44448134000145;MEI
44517236000175;MEI
44523311000100;MICRO
44553655000162;PEQUENA
44580839000111;MEI
44581975000126;PEQUENA
44613494000155;MICRO
44616392000193;MEI
44667641000170;MICRO
44697877000159;MICRO
44707673000151;MEI
44717573000106;MEI
44731251000111;MEI
44822610000146;MEI
44846567000159;MEI
44914531000165;MEI
44922690000101;MEI
44936827000187;MICRO
44939583000196;MEI
44954278000173;MEI
44966906000130;MEI
45004357000186;MEI
45046635000168;MEI
45047092000101;MEI
45128334000183;MEI
45143078000101;MEI
45217096000182;MEI
45225659000184;MEI
45235214000185;MEI
45264096000133;MEI
45292546000100;MEI
45293312000250;PEQUENA
45300546000104;MEI
45320532000144;MEI
45334192000100;MEI
45337609000199;MICRO
45343361000179;MICRO
45352280000135;MEI
45406417000197;MEI
45412242000120;MEI
45445069000167;MEI
45452485000192;MEI
45587605000169;MEDIA
45619985000176;MICRO
45625268000157;MEI
45628006000146;MEI
45633177000163;MICRO
45663443000109;MEI
45679570000198;MEI
45687271000103;PEQUENA
45690822000180;PEQUENA
45767246000121;MICRO
45786312000100;MICRO
45831083000107;MEI
45868442000192;MEI
45915431000116;MICRO
45929483000141;MICRO
45955166000108;MEI
46029212000100;MEI
46083260000179;MEI
46136535000195;MEI
46143549000136;MEI
46164774000159;MEI
46264458000159;MICRO
46288162000178;PEQUENA
46289647000186;MEI
46309973000108;PEQUENA
46312619000213;MEDIA
46330199000117;MEI
46341526000136;MEI
46397007000190;MEI
46415379000100;MEI
46431444000182;MEI
46457809000148;MEI
46492581000127;PEQUENA
46502839000129;MEI
46536510000189;MEI
46610496000205;MICRO
46611754000189;MEI
46645010000185;MEI
46663090000100;MEI
46670249000105;MEI
46698128000171;MEI
46704555000115;MEI
46732025000180;MEI
46806914000145;MEI
46832354000101;MICRO
46855560000129;MEI
46871334000131;MEI
46872714000190;MEI
46955699000144;MEI
46974118000111;MEI
47037525000165;MEI
47061944000132;MICRO
47092510000108;MEI
47093634000108;MEI
47103764000176;MEI
47141639000150;MEI
47154518000143;MEI
47192963000106;MEI
47201746000127;MEI
47239738000170;MEI
47241752000108;MEI
47278946000188;MICRO
47293762000197;MEI
47387583000119;PEQUENA
47396369000129;MEI
47418148000104;MICRO
47421555000170;MICRO
47423325000140;MICRO
47427322000185;MEI
47433415000112;MEI
47482208000158;MEI
47485734000171;PEQUENA
47520096000182;MEI
47538407000130;MEI
47541630000137;MEI
47548162000122;PEQUENA
47565236000139;MEI
47579620000190;MEI
47582209000174;MEI
47586242000172;MEI
47604421000195;MEI
47628440000151;MEI
47645935000199;PEQUENA
47686116000190;MEDIA
47701652000117;MEI
47750470000136;MICRO
47789674000180;MEI
47797197000103;MEI
47819926000177;MICRO
47867167000118;MEI
47867555000107;MEI
47875228000199;MEI
47877794000130;MEI
47884419000117;MEI
47895476000100;MEI
47942034000169;MEI
47991893000148;PEQUENA
48035202000103;MEI
48121712000195;MICRO
48132806000160;MEI
48144549000186;MICRO
48165640000188;MEI
48177594000137;MEI
48230347000157;MEI
48233957000104;MEI
48245960000148;PEQUENA
48257126000172;MICRO
48297453000158;MEI
48436158000135;GRANDE
49263189000102;GRANDE
50604339000175;MICRO
51356855000786;MICRO
51506756000148;MICRO
51928174000150;GRANDE
53300299000166;PEQUENA
54097639000166;MICRO
54638820000132;PEQUENA
55529275000290;MICRO
56091945000110;PEQUENA
56992423000190;MEDIA
59851618000108;MICRO
60005519000194;PEQUENA
60730348000166;GRANDE
60750346000139;PEQUENA
61079117000105;GRANDE
61219077002004;GRANDE
61486650000264;GRANDE
61532644000115;GRANDE
62692728000189;MEI
63747646000157;MICRO
66276304000194;MICRO
69973527000107;MICRO
70963079000131;MICRO
74095878000194;MICRO
74688862000195;MICRO
76483817000120;GRANDE
76484013000145;GRANDE
76535764000143;GRANDE
77325488000402;MEDIA
78441797000150;MICRO
78751567000197;MICRO
78876950000171;GRANDE
79274668000187;MICRO
79454062000123;MICRO
80253446002968;MEDIA
80603418000122;MICRO
81601825000163;PEQUENA
82667452000358;GRANDE
83194704000170;MICRO
84429695000111;GRANDE
84683671000194;GRANDE
87079513000118;MEI
90400888000142;GRANDE
91333666000117;GRANDE
92565266000108;MICRO
92715812000131;GRANDE
92754738000162;GRANDE
92781335000102;GRANDE
92953967001501;GRANDE
94460078000132;MICRO
94542347000100;MICRO
95434338000168;PEQUENA
96418264021802;GRANDE
00000000701300;GRANDE
00010738000130;MEI
00064822001299;GRANDE
00164390000135;PEQUENA
00190557000132;PEQUENA
00280731001100;GRANDE
00459675000101;PEQUENA
00551511000100;PEQUENA
00579820000260;MICRO
00605375000185;MEI
00638315000169;PEQUENA
00708100000177;PEQUENA
01129002000148;PEQUENA
01230972000135;MICRO
01321030000162;MEI
01388634000126;MICRO
01411114000197;MEDIA
01503958000168;MICRO
01505385000101;PEQUENA
01600756000134;MICRO
01851771000155;GRANDE
02031855000105;MICRO
02106613000133;MEDIA
02339771000133;MICRO
02387241000160;GRANDE
02399052000108;PEQUENA
02411807000142;MICRO
02659648000108;PEQUENA
02674041000199;PEQUENA
02710425000110;PEQUENA
02737654000551;MEDIA
02762124000130;GRANDE
02803412000195;GRANDE
02886374000181;PEQUENA
03245319000175;MEI
03280795000127;PEQUENA
03455275000108;MICRO
03468220000132;MEDIA
03498036000135;MICRO
03520851000153;PEQUENA
03616769000127;MICRO
03685625000122;PEQUENA
03838663000178;PEQUENA
03853896000140;GRANDE
03887943000176;MEDIA
03931281000194;MICRO
04027235000390;MICRO
04201087000205;MICRO
04237791000129;MICRO
04274072000188;GRANDE
04371204000190;PEQUENA
04556589000160;MICRO
04569071000160;MEDIA
04582766000182;PEQUENA
04859355000191;MEI
04870040000226;MICRO
04995131000611;GRANDE
05168611000248;MEDIA
05197443000138;GRANDE
05220913000137;MICRO
05291418001000;MEDIA
05389334000465;MEDIA
05417190000160;MICRO
05445468000103;MICRO
05450861000195;PEQUENA
05530770000240;MICRO
05539042000119;MICRO
05543349000193;MICRO
05589434000192;MICRO
05678035000106;MEI
05745552000142;PEQUENA
05788896000139;MICRO
05877965000180;MICRO
05912716000189;MICRO
05933506000177;PEQUENA
05951912000162;GRANDE
05952977000122;MEI
06014738000194;PEQUENA
06047087000139;GRANDE
06068655000188;PEQUENA
06139650000875;PEQUENA
06158153000148;MICRO
06164253000187;GRANDE
06327008000143;MICRO
06538121000178;MICRO
06984948000105;PEQUENA
07078773000130;MICRO
07125054000122;MEDIA
07186367000190;MICRO
07229757000109;MICRO
07292557000192;PEQUENA
07428491000468;MICRO
07537428000117;MICRO
07539392000100;PEQUENA
07635955000407;PEQUENA
07639977000100;MEI
07672301000100;MICRO
07684021000112;PEQUENA
07706925000282;PEQUENA
07755148000185;PEQUENA
07820998000110;MICRO
07875465000135;MICRO
07939558000186;MICRO
08153409000745;MICRO
08223352000118;MICRO
08295012000100;MICRO
08314277000109;PEQUENA
08320807000466;PEQUENA
08340439000175;MICRO
08354848000201;MICRO
08366134000132;PEQUENA
08383302000106;MICRO
08401835000327;GRANDE
