cnpj;saude_tributaria
30542455000108;CINZA
30582888000189;CINZA
30626338000114;CINZA
30713409000116;CINZA
30723886000162;VERMELHO
30747581000190;CINZA
30750386000110;CINZA
30772530000119;CINZA
30773419000147;CINZA
30780154000104;CINZA
30813040000113;CINZA
30883513000159;CINZA
30902803180672;CINZA
30916029000189;CINZA
30932431000157;CINZA
30953482000165;CINZA
31006771000110;CINZA
31089835000193;CINZA
31126516000100;CINZA
31155036000178;CINZA
31249620000192;CINZA
31250834000189;CINZA
31329075000144;CINZA
31371518000165;CINZA
31373775000136;CINZA
31374183000139;CINZA
31377873000141;CINZA
31437807000110;CINZA
31448439000105;CINZA
31458171000192;CINZA
31483072000160;CINZA
31518002000109;CINZA
31562131000196;CINZA
31593117000150;CINZA
31626197000100;CINZA
31631395000154;CINZA
31641005000127;CINZA
31664510000197;CINZA
31665379000182;CINZA
31678904000102;CINZA
31683372000193;CINZA
31689091000148;CINZA
31723895000116;CINZA
31743868000105;CINZA
31775572000176;CINZA
31777860000160;CINZA
31795119000121;CINZA
31842410000103;CINZA
31850367000128;CINZA
31852427000141;CINZA
31856088000171;CINZA
31863389000122;CINZA
31875513000170;CINZA
31877019000144;CINZA
31895177000127;CINZA
31925351000137;CINZA
31928261000108;CINZA
31973922000109;CINZA
32018394000100;CINZA
32065843000162;CINZA
32107186000179;CINZA
32122067000195;CINZA
32137920000142;CINZA
32147240000100;CINZA
32161609000139;CINZA
32197696000184;CINZA
32215007000117;CINZA
32244356000167;CINZA
32264710000115;CINZA
32364935000143;CINZA
32420388000176;CINZA
32602384000109;CINZA
32620755000185;CINZA
32633092000133;CINZA
32638354000152;CINZA
32652104000177;CINZA
32718383000124;CINZA
32764138000153;CINZA
32823024000137;CINZA
32916547000128;CINZA
32922432000146;CINZA
32926599000185;CINZA
32978334000120;CINZA
32994230000100;CINZA
33001438000143;CINZA
33023485000198;CINZA
33035098002700;CINZA
33111549000102;CINZA
33131287000148;CINZA
33135100000184;CINZA
33157105000108;CINZA
33160849000181;CINZA
33172135000193;CINZA
33173447000111;CINZA
33174593000161;CINZA
33178494000158;CINZA
33240780000104;CINZA
33247956000141;CINZA
33256439000139;VERMELHO
33269324000189;CINZA
33279450000114;CINZA
33359432000142;CINZA
33366175000176;CINZA
33384414000544;""
33399969000136;CINZA
33401831000124;CINZA
33420172000173;CINZA
33428164000173;CINZA
33451838000150;CINZA
33453598000123;AMARELA
33570384000137;CINZA
33602952000134;CINZA
33611500000119;VERMELHO
33648228000141;CINZA
33649521000123;CINZA
33667567000175;CINZA
33667655000177;CINZA
33668923000175;CINZA
33698913000182;CINZA
33708317000136;CINZA
33784388000118;CINZA
33798044000168;CINZA
33810254000124;CINZA
33816274000102;CINZA
33820570000187;CINZA
33832683000100;CINZA
33890723000162;CINZA
33896471000189;CINZA
33925548000100;CINZA
33937267000169;CINZA
33958695000178;VERMELHO
34000355000100;CINZA
34025124000143;CINZA
34028316232403;VERDE
34043411000186;CINZA
34117569000153;CINZA
34152802000139;CINZA
34169557000172;AMARELA
34222370000195;CINZA
34241309000195;CINZA
34252768000174;CINZA
34266844000109;CINZA
34295156000169;CINZA
34324238000194;CINZA
34341121000119;CINZA
34362448000177;CINZA
34371999000105;CINZA
34376274000100;CINZA
34402598000167;CINZA
34463874000105;CINZA
34467330000103;CINZA
34540078000110;CINZA
34587743000121;CINZA
34588955000123;CINZA
34594647000100;CINZA
34598725000145;CINZA
34716924000100;CINZA
34722398000191;CINZA
34752511000181;CINZA
34763479000130;CINZA
34787044000125;CINZA
34821726000107;CINZA
34842033000109;CINZA
34859258000160;CINZA
34875378000150;CINZA
34909897000192;CINZA
34914238000144;CINZA
34928791000136;CINZA
34933106000160;CINZA
34989291000104;CINZA
34994503000141;CINZA
35017451000116;CINZA
35041958000105;CINZA
35098174000113;CINZA
35104073000108;CINZA
35120130000142;CINZA
35168606000115;CINZA
35221034000190;CINZA
35248364000170;CINZA
35295353000140;CINZA
35299006000196;CINZA
35330666000192;CINZA
35351053000131;CINZA
35374953000102;CINZA
35431256000138;CINZA
35455392000168;CINZA
35463824000182;CINZA
35465931000140;CINZA
35469756000169;CINZA
35484134000100;CINZA
35489427000180;CINZA
35532874000174;CINZA
35536433000140;CINZA
35538205000100;CINZA
35562460000198;CINZA
35567931000150;CINZA
35574932000122;CINZA
35580827000104;CINZA
35592463000174;CINZA
35623603000124;CINZA
35637138000180;CINZA
35640084000102;CINZA
35713347000166;CINZA
35744948000136;CINZA
35747041000120;CINZA
35761210000187;CINZA
35768616000191;CINZA
35800843000157;CINZA
35803684000144;CINZA
35807060000103;CINZA
35825814000140;CINZA
35829032000189;CINZA
35895293000105;CINZA
35898825000150;CINZA
35910204000144;CINZA
35930342000195;CINZA
35933660000100;CINZA
35935189000199;CINZA
35957662000139;CINZA
35967903000120;CINZA
36005170000106;CINZA
36006360000148;CINZA
36033808000112;CINZA
36049996000177;CINZA
36062318000144;CINZA
36066192000186;CINZA
36069775000160;CINZA
36072143000156;CINZA
36074456000143;CINZA
36120237000153;CINZA
36131652000102;CINZA
36131774000107;CINZA
36156478000152;CINZA
36167537000198;CINZA
36178296000182;CINZA
36209388000182;CINZA
36210282000107;CINZA
36213603000119;CINZA
36236997000120;CINZA
36238218000126;CINZA
36242456000105;CINZA
36293614000156;CINZA
36324793000141;CINZA
36342449000185;CINZA
36369582000125;CINZA
36404704000177;CINZA
36418803000108;CINZA
36517229000145;CINZA
36569230000113;CINZA
36585639000123;CINZA
36594665000118;CINZA
36601701000123;CINZA
36604579000149;CINZA
36611281000166;CINZA
36663499000164;CINZA
36739706000117;CINZA
36770446000142;CINZA
36799382000102;CINZA
36819238000190;CINZA
36822970000110;CINZA
36900709000190;CINZA
36929072000165;CINZA
36972659000157;""
36983239000176;""
37062780000104;""
37092283000159;""
37142816000160;""
37215533000109;""
37246958000177;""
37265828000181;""
37278781000190;""
37317097000170;""
37322379000166;""
37327394000105;""
37369302000141;""
37412565000196;""
37427985000146;""
37443126000302;""
37459918000103;""
37475074000194;""
37494912000177;""
37495255000182;""
37506306000124;""
37516113000154;""
37522785000172;""
37529326000110;""
37548214000107;""
37629479000130;""
37639723000145;""
37647273000132;""
37649095000189;""
37688978000106;""
37703861000146;""
37713025000142;""
37735281000130;""
37747018000161;""
37758669000157;""
37794698000174;""
37799725000100;""
37825043000116;""
37840575000122;""
37871984000196;""
37875460000173;""
37878499000144;""
37902838000180;""
37906272000165;""
37906461000138;""
37914896000124;""
37922240000153;""
37942635000118;""
37947837000152;""
37952054000167;""
37952113000105;""
37973725000176;""
38009112000186;""
38027741000139;""
38070939000103;""
38113802000180;""
38131709000107;""
38173828000114;""
38181513000119;""
38182746000136;""
38217146000166;""
38218542000108;""
38227572000180;""
38234781000151;""
38260101000174;""
38275028000104;""
38300003000113;""
38306177000193;""
38308980000167;""
38315614000135;""
38315687000127;""
38337824000124;""
38357512000182;""
38362057000103;""
38365411000153;""
38394611000134;""
38423376000181;""
38453947000120;""
38476546000196;""
38520912000167;VERDE
38613007000151;""
38615376000183;""
38714089000120;""
39167186000103;""
39231384000199;""
39248286000164;""
39253330000124;""
39314801000167;""
39336451000130;""
39358389000187;""
39400860000158;""
39404002000181;""
39437729000165;""
39453764000178;""
39457951000120;""
39460307000100;""
39482409000127;""
39520478000188;""
39540048000128;""
39555954000104;""
39594761000154;""
39598951000140;""
39611770000106;""
39671690000146;""
39693754000100;""
39698207000117;""
39720343000166;""
39726852000104;""
39736264000143;""
39738485000150;""
39759848000134;""
39766405000170;""
39791529000106;""
39792273000151;""
39814065000106;""
39855446000133;""
39872299000100;""
39878878000160;""
39920866000156;""
39929343000170;""
39931677000693;""
39944167000146;""
39957182000129;""
39957324000158;""
39967606000136;""
40007369000140;""
40025799000195;""
40050808000106;""
40059910000164;""
40062453000167;""
40076628000195;""
40147433000199;""
40152955000189;""
40168106000113;CINZA
40178537000241;""
40182231000188;""
40187758000103;""
40192851000106;""
40195198000120;""
40270515000126;""
40289945000190;""
40293628000147;""
40294152000169;""
40297269000872;CINZA
40325129000194;""
40328518000173;""
40372073000129;""
40377948000185;""
40388318000106;""
40423500000150;""
40472351000110;""
40504325000630;""
40512376000108;""
40538715000117;""
40541810000170;""
40584068000180;""
40594707000198;CINZA
40597793000192;""
40604398000190;""
40610193000117;""
40681914000180;""
40704435000131;""
40723932000187;""
40766442000168;""
40779460000184;""
40801438000193;""
40847590000107;""
40870808000144;""
40893766000167;""
40894937000172;""
40914983000196;""
40928288000183;""
40950329000138;""
40971164000180;""
41007786000156;""
41024684000149;""
41033577000187;""
41083628000185;""
41091453000158;""
41119037000110;""
41128683000144;""
41143976000109;""
41146831000153;""
41150316000147;""
41156847000147;""
41157750000159;""
41195894000108;""
41208571000101;""
41217986000133;""
41274764000152;""
41278532000172;CINZA
41282796000108;""
41309784000111;""
41342849000120;""
41348606000108;""
41366569000152;""
41399162000121;""
41403434000110;""
41405653000138;""
41459153000189;""
41493985000111;""
41534088000109;""
41535953000131;""
41544217000140;""
41587756000166;""
41611868000105;""
41640040000185;""
41643093000150;""
41675139000112;""
41720052000110;""
41722502000103;""
41745900000145;""
41751982000130;""
41836676000105;""
41887700000127;""
41920263000104;""
41930761000120;""
41954087000113;""
41984327000122;""
41990886000145;""
41995111000162;""
42005550000143;""
42041725000178;""
42042629000144;""
42049308000171;""
42104736000150;""
42116942000180;""
42122469000143;""
42128153000169;""
42142700000160;""
42146818000167;""
42150955000175;""
42197058000117;""
42219053000148;""
42252191000129;""
42304696000190;""
42320703000147;""
42342991000130;""
42361263000176;""
42366217000160;""
42369383000110;""
42388463000112;""
42411178000175;""
42412876000195;""
42414982000108;""
42415431000169;""
42434500000181;""
42453528000166;""
42481561000108;""
42522472000154;""
42529178000174;""
42534459000115;""
42545069000140;""
42567886000108;""
42575707000176;""
42585165000201;""
42595303000144;""
42596745000105;""
42608164000146;""
42634540000177;""
42655394000166;""
42695896000110;""
42701041000155;""
42702608000108;""
42727814000172;""
42732624000143;""
42733047000104;""
42777782000110;""
42780552000100;""
42792095000173;""
42795105000124;""
42801211000173;""
42818219000142;""
42858468000161;""
42869688000190;""
42871934000149;""
42884061000109;""
42894047000196;""
42927015000140;""
42935206000153;""
42975715000100;""
42988565000179;""
43024279000156;""
43026127000192;""
43089561000111;""
43114139000179;""
43181464000154;""
43190738000171;""
43202661000102;""
43220286000123;""
43241963000190;""
43244044000170;""
43247399000112;""
43265906000140;""
43268909000138;""
43295572000158;""
43313118000182;""
43331905000157;""
43352440000110;""
43376384000154;""
43416259000120;""
43459087000172;""
43477676000183;""
43493316000175;""
43547822000108;""
43624099000105;""
43625665000101;""
43629558000143;""
43630026000126;""
43652688000105;""
43684702000144;""
43687323000108;""
43775565000153;""
43805438000150;""
43817947000100;""
43826710000188;""
43870668000100;""
43886344000152;""
43943910000110;""
44003740000157;""
44058853000150;""
44062601000102;""
44067250000114;""
44067994000139;""
44102742000101;""
44117882000145;""
44127859000131;""
44146877000160;""
44150386000193;""
44170724000159;""
44186561000100;""
44210514000147;""
44241491000138;""
44252145000155;""
44289287000197;""
44304596000199;""
44345533000180;""
44348572000131;""
44354697000174;""
44385294000192;""
44396667000120;""
44411508000158;""
44421129000149;""
44427438000126;""
44458023000110;""
44480283003883;AMARELA
44483520000178;""
44486501000103;""
44527025000113;""
44545769000160;""
44546476000106;""
44550373000101;""
44557079000121;""
44589491000123;""
44599779000189;""
44625175000160;""
44637265000170;""
44664635000169;""
44665779000130;""
44694555000156;""
44701473000191;""
44731378000130;""
44758099000160;""
44817520000167;""
44840656000198;""
44861495000119;""
44889790000183;""
44906358000153;""
44938649000123;""
44960253000182;""
44964154000179;""
44988359000194;""
44993836000100;""
45009348000188;""
45035232000113;""
45061043000115;""
45068748000164;""
45072267000122;""
45093299000104;""
45099524000110;""
45103771000142;""
45170899000129;""
45196459000140;""
45237649000169;""
45247205000104;""
45285042000154;""
45285718000100;""
45288113000172;""
45321826000190;""
45356781000190;""
45357820000173;""
45414450000169;""
45441018000167;""
45450433000187;""
45453162000113;""
45454916000150;""
45465930000159;""
45482195000191;""
45482922000110;""
45488866000121;""
45491670000196;""
45495694000547;VERDE
45535189000155;""
45543480000175;""
45544048000107;""
45554137000126;""
45579622000154;""
45580622000174;""
45633886000149;""
45694492000109;""
45732217000124;""
45733514000194;""
45788736000104;""
45798031000178;""
45814427000161;""
45854801000152;""
45869755000165;""
45869974000144;""
45882280000147;""
45886597000151;""
45892467000121;""
45904562000106;VERDE
45916314000177;""
45925028000178;""
45959237000132;""
45959709000157;""
46076363000101;""
46083269000180;""
46090085000147;""
46119348000101;""
46128186000160;""
46147647000141;""
46200808000113;""
46205039000146;""
46205777000193;""
46220369000100;""
46235914000132;""
46239571000184;""
46283160000196;""
46292326000130;""
46295203000153;""
46308670000170;""
46339223000189;""
46360700000198;""
46368295000154;""
46381890000120;""
46389348000113;""
46398685000177;""
46437359000121;""
46439278000160;""
46462678000197;""
46486374000160;""
46490390000126;""
46499859000198;""
46508400000103;""
46510536000158;""
46535200000140;""
46541344000109;""
46562129000194;""
46566236000190;""
46567845000164;""
46573828000130;""
46574549000190;""
46577732000140;""
46592596000167;""
46599173000179;""
46614968000109;""
46625309000178;""
46687445000192;""
46708005000174;""
46721838000175;""
46736531000148;""
46771925000137;""
46777313000151;""
46849137000116;""
46953423000127;""
46985407000116;""
47019676000190;""
47058690000101;""
47063128013901;CINZA
47066908000161;""
47067525021105;""
47071430000168;""
47084901000172;""
47117225000196;""
47130418000187;""
47141075000156;""
47181493000177;""
47217118000130;""
47219302000119;""
47250969000184;""
47276957000129;""
47280860000190;""
47283875000101;""
47297339000165;""
47316086000120;""
47333049000120;""
47349489000175;""
47393291000199;""
47406212000137;""
47407642000173;""
47411555000190;""
47418593000174;""
47423663000182;""
47428698000104;""
47464663000120;""
47464886000198;""
47477210000139;""
47493638000175;""
47496610000191;""
47497367001440;CINZA
47510868000103;""
47521325000183;""
47528984000141;""
47580090000109;""
47588029000108;""
47600475000182;""
47672844000142;""
47697264000100;""
47706548000115;""
47711828000111;""
47719527000134;""
47722972000153;""
47735965000196;""
47753549000110;""
47753910000109;""
47776501000128;""
47789725000174;""
47822752000100;""
47872135000100;""
47900489000111;""
47907437000177;""
47933497000164;""
47945220000151;""
47984924000133;""
47999330000104;""
48061890000178;""
48097947000199;""
48107963000115;""
48152902000170;""
48190414000157;""
48200565000149;""
48203991000136;""
48215308000180;""
48239117000159;""
48262739000106;""
48287160000190;""
49414816000150;VERMELHO
51466860000156;VERMELHO
52548435000179;AMARELA
54208129000119;CINZA
54342134000110;CINZA
56643018000166;VERMELHO
57110751000188;CINZA
57698037000403;CINZA
57702672000166;AMARELA
58617192000160;VERDE
59231076000170;VERMELHO
59789545000171;CINZA
60746948000112;CINZA
60894730000105;VERDE
60919909001737;VERDE
61082004000150;VERMELHO
61486650000183;VERMELHO
61979944000147;CINZA
62769500027501;CINZA
62955505421774;CINZA
63605554000132;VERDE
64232218000154;CINZA
64239437000599;CINZA
64529316000239;CINZA
65214629000180;CINZA
65360067000182;VERMELHO
67442160000161;CINZA
67976118000120;CINZA
68700582000152;VERDE
72210677000165;VERDE
74135872000101;CINZA
74179151000608;CINZA
74647041000100;VERDE
74857962000106;CINZA
77619674000284;CINZA
77708097000116;CINZA
77942886000117;CINZA
78236668000472;CINZA
79504601000191;CINZA
80239700000172;CINZA
81428807000121;VERDE
81468100000149;CINZA
81669707000197;VERDE
82636986000155;VERMELHO
82901000000127;AMARELA
84633841000126;VERDE
85141406000147;VERDE
85493047000197;CINZA
85506418000128;CINZA
86444817000174;AMARELA
87696357000134;VERDE
88006515000140;VERDE
88610126000129;VERDE
88611835000129;VERMELHO
89086144000116;CINZA
90392259000118;VERDE
90441460000148;VERMELHO
90964198000116;CINZA
92702067000196;CINZA
92749225000163;CINZA
94786514000168;CINZA
94982097000129;CINZA
95629689002500;CINZA
96035175000103;CINZA
